name,website,email,phone,bio,city,state,lat,lon,source
IU Health Morgan Hospital,https://iuhealth.org/morgan/,,+1 765 342 8441,Indiana University Health,Martinsville,IN,39.4263926,-86.4051134,OpenStreetMap (Overpass)
Johnson Memorial Hospital,https://www.johnsonmemorial.org/,,+1 317 736 3300,,Franklin,,39.4796742,-86.0771132,OpenStreetMap (Overpass)
MHP Medical Center,https://www.mymhp.org/,,+1 317 392 3211,Medical Health Partners,Shelbyville,,39.5603939,-85.785928,OpenStreetMap (Overpass)
Rush Memorial Hospital,https://www.rushmemorial.com/,,+1 765 932 4111,,Rushville,,39.6220145,-85.4436104,OpenStreetMap (Overpass)
Franciscan Health Mooresville,https://www.franciscanhealth.org/Mooresville,,+1 317 831 1160,,Mooresville,,39.6075797,-86.3558829,OpenStreetMap (Overpass)
Community Hospital South,https://www.ecommunity.com/locations/community-hospital-south,,+1 317 887 7000,Community Health Network,Indianapolis,,39.6378717,-86.1328407,OpenStreetMap (Overpass)
Franciscan Health Indianapolis,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-indianapolis-9,,+1 317 528 5000,Franciscan Health,Indianapolis,IN,39.6487866,-86.078597,OpenStreetMap (Overpass)
IU Health University Hospital,https://iuhealth.org/university/,,+1 317 944 5000,Indiana University Health,Indianapolis,,39.7759614,-86.1768359,OpenStreetMap (Overpass)
Riley Hospital for Children,https://www.rileychildrens.org/,,+1 317 944 5000,Indiana University Health,Indianapolis,,39.7770498,-86.180021,OpenStreetMap (Overpass)
Indiana University Health Methodist Hospital,https://iuhealth.org/methodist/,,+1 317-962-2000,Indiana University Health,Indianapolis,IN,39.7908472,-86.1635743,OpenStreetMap (Overpass)
Community Heart and Vascular Hospital,https://www.ecommunity.com/locations/community-heart-and-vascular-hospital,,+1 317 621 8000,Community Health Network,Indianapolis,,39.9021999,-86.0445041,OpenStreetMap (Overpass)
Community Hospital East,https://www.ecommunity.com/locations/community-hospital-east,,+1 317 355 1411,Community Health Network,Indianapolis,,39.7870564,-86.075631,OpenStreetMap (Overpass)
IU Health West Hospital,https://iuhealth.org/west,,+1 317 217 3000,Indiana University Health,Avon,IN,39.780662,-86.3400838,OpenStreetMap (Overpass)
Hendricks Regional Health,https://www.hendricks.org/,,+1 317 745 4451,,Danville,,39.762366,-86.5026784,OpenStreetMap (Overpass)
Indiana University North Hospital,https://iuhealth.org/north/,,+1 317 688 2000,Indiana University Health,Carmel,,39.9591432,-86.160225,OpenStreetMap (Overpass)
Saint Vincent Carmel Hospital,https://www.stvincent.org/Locations/Hospitals/Carmel,,+1 317 582 7000,Ascension,Carmel,IN,39.9820316,-86.1460117,OpenStreetMap (Overpass)
Witham Hospital,https://www.witham.org/,,+1 765 485 8000,,Lebanon,,40.077427,-86.4736852,OpenStreetMap (Overpass)
Community Howard Regional Health,https://www.ecommunity.com/locations/community-howard-regional-health,,+1 765 453 0702,Community Health Network,Kokomo,,40.4471217,-86.1240245,OpenStreetMap (Overpass)
St. Vincent Mercy,https://www.stvincent.org/St-Vincent-Mercy/,,+1 765 552 4600,St. Vincent Health System,Elwood,,40.275504,-85.8439351,OpenStreetMap (Overpass)
Bluffton Regional Medical Center,https://blufftonregional.com/,,+1 260 824 3210,Lutheran Health Network,Bluffton,,40.7374008,-85.17021,OpenStreetMap (Overpass)
Franciscan Health Rensselaer,https://www.franciscanhealth.org/rensselaer,,+1 219 866 5141,Franciscan Health,Rensselaer,,40.9346169,-87.1390167,OpenStreetMap (Overpass)
White Memorial Hospital,https://iuhealth.org/white-memorial/,,+1 574 583 7111,Indiana University Health,Monticello,,40.7345835,-86.7777494,OpenStreetMap (Overpass)
Lutheran Hospital,https://lutheranhospital.com/,,+1 260 435 7001,Lutheran Health Network,Fort Wayne,,41.0390641,-85.2495063,OpenStreetMap (Overpass)
Parkview Hospital Randallia,https://www.parkview.com/en/locations/Parkview-Hospital-Randallia/,,+1 260 373 4000,Parkview Health,Fort Wayne,,41.0957971,-85.1098202,OpenStreetMap (Overpass)
Parkview Regional Medical Center,https://www.parkview.com/en/locations/Parkview-Regional-Medical-Center/,,+1 260 266 1000,Parkview Health,Fort Wayne,,41.1874397,-85.101325,OpenStreetMap (Overpass)
Cameron Memorial Community Hospital,https://www.cameronmch.com/,,+1 260 665 2141,,Angola,,41.6340461,-84.9956356,OpenStreetMap (Overpass)
Parkview Noble Hospital,https://www.parkview.com/en/locations/ParkviewNobleHospital/,,+1 260 347 8700,Parkview Health,Kendallville,IN,41.4477137,-85.2953334,OpenStreetMap (Overpass)
Northwest Health La Porte,https://www.nwhealthlaporte.com/,,+1 219 326 1234,Northwest Health,La Porte,IN,41.6093227,-86.7290053,OpenStreetMap (Overpass)
Starke County Hospital,https://www.starkehealth.com/,,+1 574 772 6231,,knox,,41.2870267,-86.6219803,OpenStreetMap (Overpass)
Valparaiso Medical Center,http://www.porterhealth.com/locations/valparaiso-medical-center,,+1 219 263 4900,,Valparaiso,,41.4869138,-87.0456423,OpenStreetMap (Overpass)
Northwest Health Porter Regional Hospital,https://www.nwhealthporter.com/hospitals,,+1 219 983 8300,Porter Health,Valparaiso,,41.5527905,-87.0493554,OpenStreetMap (Overpass)
Portage Hospital,http://www.porterhealth.com/locations/portage-hospital,,+1 219 364 3000,Porter Health,Portage,IN,41.5464802,-87.1848346,OpenStreetMap (Overpass)
Methodist Hospitals - Southlake Campus,https://www.methodisthospitals.org/,,+1 219 738 5500,Methodist Hospitals,Merrillville,IN,41.4587289,-87.3325163,OpenStreetMap (Overpass)
Franciscan Health Dyer,https://www.franciscanhealth.org/dyer,,+1 219 865 2141,Franciscan Health,Dyer,IN,41.4924027,-87.5253403,OpenStreetMap (Overpass)
Saint Catherine Hospital,https://www.comhs.org/about-us/st-catherine-hospital,,+1 219 392 1700,Community Healthcare System,East Chicago,IN,41.6353643,-87.4484887,OpenStreetMap (Overpass)
Southern Tennessee - Lawrenceburg,https://www.southerntnlawrenceburg.com/,,+1-931-762-6571,Southern Tennessee Regional Health System,Lawrenceburg,,35.221806,-87.3385258,OpenStreetMap (Overpass)
Adams Memorial Hospital,https://adamshospital.org/,,+1 260 724 2145,Adams Health Network,Decatur,,40.8165428,-84.914811,OpenStreetMap (Overpass)
Mayo Clinic Health System – Oakridge,https://mayoclinichealthsystem.org/locations/osseo,,+1 866 544 6144,Mayo Clinic Health System,Osseo,WI,44.5781821,-91.2127183,OpenStreetMap (Overpass)
Hendricks Community Hospital Association,https://www.hendrickshosp.org/,,+1 507 275 3134,,Hendricks,MN,44.5055003,-96.4188267,OpenStreetMap (Overpass)
Lourdes Hospital,https://www.mercy.com/locations/hospitals/paducah/lourdes-hospital,,+1 270 444 2444,Mercy Health,Paducah,,37.0501239,-88.6471754,OpenStreetMap (Overpass)
Vanderbilt University Medical Center,https://vanderbilthealth.com/,,+1 615 322 5000,Vanderbilt University,Nashville,,36.1408677,-86.8025912,OpenStreetMap (Overpass)
ThedaCare Medical Center-Shawano,https://www.thedacare.org/hospitals%20and%20clinics/thedacare-medical-center-shawano.aspx,,+1 715 526 2111,ThedaCare,Shawano,,44.7606622,-88.6068271,OpenStreetMap (Overpass)
Western Wisconsin Health,https://www.wwhealth.org/,,+1 715 684 3311,,Baldwin,,44.9420545,-92.3800256,OpenStreetMap (Overpass)
Aspirus Stanley Hospital,https://www.aspirus.org/find-a-location/aspirus-stanley-hospital-534,,+1 715-644-5571,Aspirus,Stanley,WI,44.9538206,-90.9185398,OpenStreetMap (Overpass)
Tomah Memorial Hospital,https://www.tomahhospital.org/,,+1 608 372 2181,,Tomah,,43.9839784,-90.5156177,OpenStreetMap (Overpass)
ThedaCare Medical Center-Waupaca,https://www.thedacare.org/Hospitals-and-Clinics/thedacare-medical-center-waupaca.aspx,,+1 715 258 1000,ThedaCare,Waupaca,,44.3452982,-89.0763334,OpenStreetMap (Overpass)
Aurora Medical Center in Grafton,https://www.aurorahealthcare.org/locations/hospital/aurora-medical-center-in-grafton,,+1 262 329 1000,Aurora Health Care,Grafton,,43.3257782,-87.9289397,OpenStreetMap (Overpass)
Aurora Saint Luke's Medical Center,https://www.aurorahealthcare.org/locations/hospital/aurora-st-lukes-medical-center,,+1 414 649 6000,Aurora Health Care,Milwaukee,WI,42.9899483,-87.9504248,OpenStreetMap (Overpass)
Post Acute Medical Specialty Hospital of Milwaukee,http://www.warmsprings.org/our-facilities/hospitals/post-acute-medical-specialty-hospital-milwaukee/,,+1 414 427 8282,Post Acute Medical,Greenfield,,42.9535208,-88.0511539,OpenStreetMap (Overpass)
Watertown Regional Medical Center,https://www.watertownregional.com/,,+1 920 261 4210,,Watertown,WI,43.1996867,-88.6965848,OpenStreetMap (Overpass)
Firelands Regional Medical Center,https://www.firelands.com/,,+1 419 557 7400,,Sandusky,,41.4455899,-82.710888,OpenStreetMap (Overpass)
University Hospitals Bedford Medical Center,http://www.uhhospitals.org/bedford,,+1 440 735 3900,University Hospitals of Cleveland,Bedford,OH,41.3947873,-81.5348074,OpenStreetMap (Overpass)
Baptist Health Corbin,https://www.baptisthealth.com/corbin/,,+1 606 528 1212,Baptist Health,Corbin,,36.9226261,-84.120107,OpenStreetMap (Overpass)
KentuckyOne Health Medical Center Jewish South,https://www.kentuckyonehealth.org/jewishsouth,,+1 502 955 3000,KentuckyOne Health,Hillview,KY,38.0615725,-85.6964694,OpenStreetMap (Overpass)
SSM Health Good Samaritan Hospital,https://www.ssmhealth.com/locations/good-samaritan-hospital-mt-vernon,,+1 618 242 4600,SSM Health,Mount Vernon,IL,38.2973801,-88.9391828,OpenStreetMap (Overpass)
Saint Vincent Anderson,https://www.stvincent.org/Locations/Hospitals/Anderson,,+1 765 649 2511,Ascension,Anderson,,40.095433,-85.6802836,OpenStreetMap (Overpass)
Methodist Central Hospital,https://secureforms.methodisthealth.org/locations/methodist-university-hospital,,+1 901 516 7000,Methodist Le Bonheur Healthcare,Memphis,,35.1368438,-90.0193615,OpenStreetMap (Overpass)
Le Bonheur Children's Hospital,https://www.lebonheur.org/,,+1-901-287-5437,,Memphis,,35.1443291,-90.0313226,OpenStreetMap (Overpass)
Memphis VA Medical Center,https://www.memphis.va.gov/,,+1 901 523 8990,Veterans Health Administration,Memphis,,35.1437543,-90.0261289,OpenStreetMap (Overpass)
Regional Medical Center,https://www.regionalonehealth.org/,,+1 901 545 7100,Regional One Health,Memphis,,35.1418424,-90.0306336,OpenStreetMap (Overpass)
Methodist South Hospital,https://www.methodisthealth.org/locations/methodist-south-hospital/,,+1 901 516 3700,Methodist Le Bonheur Healthcare,Memphis,,35.0320137,-90.0215715,OpenStreetMap (Overpass)
Healthsouth Rehabilitation Hospital North,http://www.healthsouthnorthmemphis.com/,,+1 901 213 5400,Encompass Health,Memphis,,35.2371414,-89.891974,OpenStreetMap (Overpass)
Methodist North Hospital,https://www.methodisthealth.org/locations/methodist-north-hospital/,,+1 901 516 5200,Methodist Le Bonheur Healthcare,Memphis,,35.2346788,-89.8923348,OpenStreetMap (Overpass)
Delta Medical Center,https://www.deltamedcenter.com/,,+1 901 881 1303,,Memphis,,35.0664045,-89.9307414,OpenStreetMap (Overpass)
Saint Francis Hospital,https://www.saintfrancishosp.com/,,+1 901 765 1000,,Memphis,,35.0970195,-89.8644438,OpenStreetMap (Overpass)
Baptist Memorial Hospital for Women,https://www.baptistonline.org/womens/,,+1 901 227 9000,Baptist Memorial Health Care Corporation,Memphis,,35.1280037,-89.8559908,OpenStreetMap (Overpass)
Baptist Memorial Hospital-Memphis,https://www.baptistonline.org/memphis/,,+1 901 226 5000,Baptist Memorial Health Care Corporation,Memphis,,35.1285784,-89.8610187,OpenStreetMap (Overpass)
Methodist Le Bonheur Germantown Hospital,https://www.methodisthealth.org/locations/methodist-le-bonheur-germantown-hospital/,,+1 901 516 6000,Methodist Le Bonheur Healthcare,,,35.0897564,-89.808037,OpenStreetMap (Overpass)
Saint Francis Hospital - Bartlett,https://www.saintfrancisbartlett.com/,,+1 901 820 7000,,Bartlett,,35.2069932,-89.800567,OpenStreetMap (Overpass)
Baptist Memorial Hospital - Tipton,https://www.baptistonline.org/tipton/,,+1 901 476 2621,Baptist Memorial Health Care Corporation,Covington,,35.5357796,-89.6779982,OpenStreetMap (Overpass)
Lauderdale Community Hospital,http://www.lauderdalehospital.com/,,+1 731 221 2200,,Ripley,,35.7451256,-89.5498368,OpenStreetMap (Overpass)
Tennova Healthcare - Dyersburg Regional,https://www.tennovawest.com/locations/tennova-healthcare-dyersburg-regional,,+1 731 285 2410,Tennova Healthcare,Dyersburg,,36.0491288,-89.379131,OpenStreetMap (Overpass)
Baptist Memorial Hospital - Union City,https://www.baptistonline.org/union-city/,,+1 731 885 2410,Baptist Memorial Health Care Corporation,Union City,,36.4143558,-89.0447616,OpenStreetMap (Overpass)
West Tennessee Healthcare - Volunteer Martin,https://www.tennovawest.com/locations/tennova-healthcare-volunteer-martin,,+1 731 587 4261,West Tennessee Healthcare,Martin,,36.3344033,-88.8684538,OpenStreetMap (Overpass)
Bolivar General Hospital,https://www.wth.org/locations/bolivar-general-hospital,,+1 731 658 3100,West Tennessee Healthcare,Bolivar,,35.2677311,-88.999618,OpenStreetMap (Overpass)
Jackson-Madison County General Hospital,https://www.wth.org/locations/jackson-madison-co-general,,+1 731 541 5000,Western Tennessee Healthcare,Jackson,,35.6374625,-88.8306144,OpenStreetMap (Overpass)
Baptist Memorial Hospital,https://www.baptistonline.org/huntingdon/,,+1 731 986 4461,Baptist Memorial Health Care Corporation,Huntingdon,,36.0229482,-88.4123388,OpenStreetMap (Overpass)
Camden General Hospital,https://www.wth.org/locations/camden-general-hospital,,+1 731 593 6300,West Tennessee Healthcare,Camden,,36.0549551,-88.1076479,OpenStreetMap (Overpass)
Decatur County General Hospital,https://dcgh.org/,,+1 731 847 3031,,Parsons,,35.635975,-88.1222646,OpenStreetMap (Overpass)
Wayne Medical Center,https://www.mauryregional.com/locations/wayne-medical-center/wayne-medical-center,,+1 931 722 5411,Maury Regional Health,Waynesboro,,35.3249942,-87.756571,OpenStreetMap (Overpass)
Saint Thomas Hickman Hospital,https://www.sthealth.com/locations/saint-thomas-hickman-hospital,,+1 931 729 6776,Saint Thomas Health,Centerville,,35.7794874,-87.4591847,OpenStreetMap (Overpass)
TriStar Horizon Medical Center,https://tristarhorizon.com/,,+1 615 446 0446,TriStar Health,Dickson,,36.0735035,-87.3753827,OpenStreetMap (Overpass)
Houston County Community Hospital,http://www.patientschoicemedicalcenter.com/,,+1 931 289 4211,,Erin,,36.3201124,-87.6897442,OpenStreetMap (Overpass)
Johnson County Community Hospital,https://www.mountainstateshealth.com/jcch,,+1 423 727 1100,Mountain States Health Alliance,Mountain City,,36.4535585,-81.797537,OpenStreetMap (Overpass)
Bristol Regional Medical Center,http://www.wellmont.org/Hospitals/Bristol-Regional-Medical-Center/,,+1 423 844 1121,Wellmont Health System,Bristol,,36.5856634,-82.2558591,OpenStreetMap (Overpass)
Indian Path Hospital,https://www.balladhealth.org/locations/hospitals/indian-path,,+1 423 857 7000,Mountain States Health Alliance,Kingsport,,36.5511164,-82.5145072,OpenStreetMap (Overpass)
Sycamore Shoals Hospital,https://www.balladhealth.org/hospitals/sycamore-shoals-elizabethton,,+1-423-542-1300,Ballad Health,Elizabethton,,36.3458059,-82.2495412,OpenStreetMap (Overpass)
Johnson City Medical Center,https://www.mountainstateshealth.com/jcmc,,+1 423 431 6111,Mountain States Health Alliance,Johnson City,,36.3076839,-82.3842711,OpenStreetMap (Overpass)
Unicoi County Memorial Hospital,https://www.mountainstateshealth.com/ucmh,,+1 423 743 3141,Mountain States Health Alliance,Erwin,,36.1333291,-82.4128938,OpenStreetMap (Overpass)
Greenville Community Hospital,https://www.balladhealth.org/hospitals/greeneville-community-hospital-west,,+1 423 639 3151,Ballad Health,Greeneville,,36.1513556,-82.846126,OpenStreetMap (Overpass)
Hawkins County Memorial Hospital,http://www.wellmont.org/Our-Facilities/Hospitals-And-Medical-Centers/Hawkins-County-Memorial-Hospital/,,+1 423 921 7000,Wellmont Health System,Rogersville,,36.4000331,-83.0139895,OpenStreetMap (Overpass)
Hancock County Hospital,http://www.wellmont.org/Our-Facilities/Hospitals-And-Medical-Centers/Hancock-County-Hospital/,,+1 423 733 5000,Wellmont Health System,Sneedville,,36.5333376,-83.2152801,OpenStreetMap (Overpass)
Lakeway Regional Hospital (closed),https://www.tennovaeast.com/locations/lakeway-regional-hospital,,+1 423 522 6000,Tennova Healthcare,Morristown,,36.2149514,-83.3034507,OpenStreetMap (Overpass)
Morristown-Hamblen Healthcare Center,https://www.morristownhamblen.com/,,+1 423 492 9000,Covenant Health,Morristown,,36.2132306,-83.30513,OpenStreetMap (Overpass)
Jefferson Memorial Hospital,https://www.tennovaeast.com/locations/jefferson-memorial-hospital,,+1 865 471 2500,Tennova Healthcare,Jefferson City,TN,36.1067989,-83.5193466,OpenStreetMap (Overpass)
Claiborne Medical Center,https://www.claibornemedicalcenter.com/,,+1 423 626 4211,Covenant Health Systems,Tazewell,TN,36.452618,-83.5721397,OpenStreetMap (Overpass)
LeConte Medical Center,https://www.lecontemedicalcenter.com/,,+1 865 446 7000,Covenant Health,Sevierville,,35.8557738,-83.5348848,OpenStreetMap (Overpass)
Parkwest Medical Center,https://www.treatedwell.com/,,+1 865 373 1000,Covenant Health,Knoxville,,35.917792,-84.1025946,OpenStreetMap (Overpass)
Fort Sanders Regional Medical Center,https://www.fsregional.com/,,+1 865 331 1111,Covenant Health,Knoxville,,35.9572244,-83.9373372,OpenStreetMap (Overpass)
East Tennessee Childrens Hospital,https://www.etch.com/,,+1 865 541 8000,,Knoxville,,35.9557903,-83.9385812,OpenStreetMap (Overpass)
LaFollette Medical Center,https://www.tennovaeast.com/locations/lafollette-medical-center,,+1 423 907 1200,Tennova Healthcare,LaFollette,,36.3892628,-84.1116921,OpenStreetMap (Overpass)
Jellico Community Hospital,http://www.jellicohospital.com/,,+1 800 944 7252,,Jellico,,36.5737739,-84.1286135,OpenStreetMap (Overpass)
Big South Fork Medical Center,https://bsfmedical.com/,,,,,,36.5047168,-84.5162563,OpenStreetMap (Overpass)
Closed Tennova Healthcare - Jamestown,https://www.tennovaeast.com/locations/tennova-healthcare-jamestown,,+1 931 752 5762,Tennova Healthcare,Jamestown,,36.4323791,-84.942712,OpenStreetMap (Overpass)
Cumberland Medical Center,https://www.cmchealthcare.org/,,+1 931 484 9511,Covenant Health,Crossville,,35.9437675,-85.021754,OpenStreetMap (Overpass)
Roane Medical Center,https://www.roanemedical.com/,,+1 865 316 1000,Covenant Health,Harriman,,35.8884046,-84.5551782,OpenStreetMap (Overpass)
Sweetwater Hospital,https://www.sweetwaterhospital.org/,,+1 865 213 8200,Sweetwater Hospital Association,Sweetwater,,35.6009978,-84.4644664,OpenStreetMap (Overpass)
Starr Regional Medical Center,https://www.starrregional.com/,,+1 423 745 1411,,Athens,,35.4404718,-84.6073503,OpenStreetMap (Overpass)
Tennova Healthcare - Cleveland,https://www.tennovaeast.com/locations/tennova-healthcare-cleveland,,+1 423 559 6000,Tennova Healthcare,Cleveland,,35.1768833,-84.8701822,OpenStreetMap (Overpass)
Erlanger East Hospital,https://www.erlanger.org/east-hospital/about-east,,+1 423 680 8000,Erlanger Health System,Chattanooga,,35.022754,-85.1608896,OpenStreetMap (Overpass)
Parkridge Medical Center,http://parkridgemedicalcenter.com/,,+1 423 698 6061,Parkridge Health System,Chattanooga,,35.0346645,-85.2679864,OpenStreetMap (Overpass)
CHI Memorial Hospital,https://www.memorial.org/,,+1 423 495 2525,,Chattanooga,,35.0432832,-85.2598974,OpenStreetMap (Overpass)
HealthSouth Chattanooga Rehabilitation Hospital,http://www.healthsouthchattanooga.com/,,+1 423 698 0221,HealthSouth Corporation,Chattanooga,,35.0322332,-85.2665183,OpenStreetMap (Overpass)
Erlanger Health System,https://www.erlanger.org/locations/erlanger-hospitals/erlanger-baroness-hospital,,+1-423-778-7000,Erlanger Health System,Chattanooga,,35.0488541,-85.289923,OpenStreetMap (Overpass)
CHI Memorial Hospital Hixson,https://www.memorial.org/l,,+1 423 495 7100,CHI Memorial Hospital,Hixson,,35.1250844,-85.2372788,OpenStreetMap (Overpass)
Southern Tennessee - Winchester,https://www.southerntnwinchester.com/,,+1 931 967 8200,Southern Tennessee Regional Health System,Winchester,,35.1762777,-86.0896536,OpenStreetMap (Overpass)
Southern Tennessee - Pulaski,https://www.southerntnpulaski.com/,,+1 931 363 7531,Southern Tennessee Regional Health System,Pulaski,,35.1895508,-87.0040901,OpenStreetMap (Overpass)
Marshall Medical Center,https://www.mauryregional.com/locations/marshall-medical-center/marshall-medical-center,,+1 931 359 6241,Maury Regional Health,Lewisburg,,35.4649257,-86.7857725,OpenStreetMap (Overpass)
Vanderbilt Bedford Hospital,https://www.tennovamiddle.com/locations/tennova-healthcare-shelbyville,,+1 931 685 5433,Vanderbilt Medical,Shelbyville,,35.5638251,-86.4483451,OpenStreetMap (Overpass)
Tennova Healthcare - Harton,https://www.tennovamiddle.com/locations/tennova-healthcare-harton,,+1 931 393 3000,Tennova Healthcare,Tullahoma,,35.3821595,-86.2314589,OpenStreetMap (Overpass)
Unity Medical Center,https://www.unitymedicalmanchester.com/,,+1 931 728 6354,,Manchester,,35.4971632,-86.0785171,OpenStreetMap (Overpass)
Saint Thomas River Park Hospital,https://www.sthealth.com/locations/saint-thomas-river-park-hospital,,+1 931 815 4000,Ascension,McMinnville,,35.7001295,-85.7428877,OpenStreetMap (Overpass)
Saint Thomas Stones River Hospital,https://www.sthealth.com/locations/saint-thomas-stones-river-hospital,,+1 615 563 4001,Ascension,Woodbury,,35.832631,-86.0720775,OpenStreetMap (Overpass)
Saint Thomas DeKalb Hospital,https://www.sthealth.com/locations/saint-thomas-dekalb-hospital,,+1 615 215 5000,Ascension,Smithville,,35.9607607,-85.8292861,OpenStreetMap (Overpass)
Saint Thomas Highlands Hospital,https://www.sthealth.com/locations/saint-thomas-highlands-hospital,,+1 931 738 9211,Ascension,Sparta,,35.9490876,-85.4769004,OpenStreetMap (Overpass)
Cookeville Regional Medical Center,https://www.crmchealth.org/,,+1 931 528 2541,Cookeville Regional Health System,Cookeville,,36.1698632,-85.509134,OpenStreetMap (Overpass)
Cumberland River Hospital,http://www.cumberlandriverhospital.com/,,+1 931 243 3581,Cookeville Regional Health System,Celina,,36.5439798,-85.5005838,OpenStreetMap (Overpass)
Riverview Regional Medical Center,https://www.myriverviewmedical.com/,,+1 615 735 1560,,Carthage,,36.2642881,-85.9501676,OpenStreetMap (Overpass)
Trousdale Medical Center,https://www.mytrousdalemedical.com/,,+1 615 374 2221,HighPoint Health System,Hartsville,,36.3879279,-86.1682203,OpenStreetMap (Overpass)
Macon County General Hospital,http://www.mcgh.net/,,+1 615 666 2147,,Lafayette,,36.5189939,-86.0266758,OpenStreetMap (Overpass)
Northcrest Medical Center,https://www.northcrest.com/,,+1 615 384 2411,,Portland,,36.4788899,-86.886652,OpenStreetMap (Overpass)
Summer Regional Medical Center,https://www.mysumnermedical.com/,,+1 615 328 8888,,Gallatin,,36.3898231,-86.4336273,OpenStreetMap (Overpass)
Saint Thomas Rutherford Hospital,https://www.sthealth.com/locations/saint-thomas-rutherford-hospital,,+1 615 396 4100,Ascension,Murfreesboro,TN,35.8606966,-86.4244165,OpenStreetMap (Overpass)
TriStar StoneCrest Medical Center,https://tristarstonecrest.com/,,+1 615 768 2000,TriStar Health,Smyrna,,35.9750768,-86.5657566,OpenStreetMap (Overpass)
Williamson Medical Center,https://williamsonmedicalcenter.org/,,+1 615 435 5000,,Franklin,,35.9164389,-86.8201944,OpenStreetMap (Overpass)
TriStar Southern Hills Medical Center,https://tristarsouthernhills.com/,,+1 615 781 4000,TriStar Health,Nashville,,36.0765785,-86.722409,OpenStreetMap (Overpass)
TriStar Summit Medical Center,https://tristarsummit.com/,,+1 615 316 3000,TriStar Health,Hermitage,,36.1762068,-86.608436,OpenStreetMap (Overpass)
Tristar Skyline Medical Center,https://tristarskyline.com/,,+1-615-769-2000,TriStar Health,Nashville,TN,36.2451616,-86.7500233,OpenStreetMap (Overpass)
Nashville General Hospital,https://nashvillegeneral.org/,,+1 615 341 4000,,Nashville,TN,36.1668517,-86.8072542,OpenStreetMap (Overpass)
VA Tennessee Valley Healthcare System,https://www.tennesseevalley.va.gov/,,+1 615 327 4751,Veterans Health Administration,Nashville,,36.1415944,-86.8039376,OpenStreetMap (Overpass)
TriStar Centennial Medical Center,https://tristarcentennial.com/,,+1 615 342 1000,TriStar Health,Nashville,,36.1536942,-86.8088158,OpenStreetMap (Overpass)
Ascension Saint Thomas Midtown Hospital,https://www.sthealth.com/locations/saint-thomas-midtown-hospital,,+1 615 284 5555,Ascension,Nashville,TN,36.1538601,-86.8022433,OpenStreetMap (Overpass)
McLaren Central Michigan,https://www.mclaren.org/centralmichigan/centralmichigan.aspx,,+1 989 772 6700,McLaren Health Care,Mount Pleasant,,43.6001412,-84.7610248,OpenStreetMap (Overpass)
Saint Thomas West Hospital,https://www.sthealth.com/locations/saint-thomas-west-hospital,,+1 615 222 2111,Ascension,Nashville,,36.1298786,-86.8445769,OpenStreetMap (Overpass)
OSF Saint Anthony's Health Center,https://www.osfhealthcare.org/saint-anthonys/,,+1 618 465 2571,OSF Healthcare System,Alton,,38.9083134,-90.1735456,OpenStreetMap (Overpass)
Lakeview Specialty Hospital and Rehab,https://lakeviewsystem.com/,,+1 262 534 8509,,Waterford,,42.7372627,-88.1674151,OpenStreetMap (Overpass)
Warner Hospital & Health Services,https://www.warnerhospital.org/,,+1 217 935 9571,,Clinton,,40.1489698,-88.9649472,OpenStreetMap (Overpass)
Mercy Health — St. Anne Hospital,https://www.mercy.com/toledo/locations/hospitals/mercy-health-st-anne-hospital,,+1 419 407 2663,Mercy Health,Toledo,,41.6933547,-83.6252724,OpenStreetMap (Overpass)
Flower Hospital,https://www.promedica.org/flower-hospital/,,+1 419 824 1444,ProMedica,Sylvania,,41.7093693,-83.6914594,OpenStreetMap (Overpass)
Fulton County Health Center,https://www.fultoncountyhealthcenter.org/,,+1 419 335 2015,,Wauseon,OH,41.5393215,-84.1326892,OpenStreetMap (Overpass)
Kettering Medical Center,https://ketteringhealth.org/kettering/,,+1 937 298 4331,Kettering Health,Kettering,Ohio,39.69615,-84.1910456,OpenStreetMap (Overpass)
King's Daughters Medical Center Ohio,https://www.www.kdmcohio.com/,,+1 740 991 4000,,Portsmouth,,38.7476789,-82.9932936,OpenStreetMap (Overpass)
King's Daughters,https://www.kingsdaughtershealth.com/,,+1 606 268 2560,King's Daughters Health System,Ashland,,38.4707155,-82.6328843,OpenStreetMap (Overpass)
Holzer Medical Center,https://www.holzer.org/,,+1 740 446 5000,Holzer Health System,Gallipolis,,38.8462235,-82.2375235,OpenStreetMap (Overpass)
Holzer Medical Center - Jackson,https://www.holzer.org/locations/locations-profile/?id=7,,+1 740 288 4625,Holzer Health System,Jackson,,39.0321146,-82.6404794,OpenStreetMap (Overpass)
Adena Pike Medical Center,https://www.adena.org/locations/detail.dT/Adena-Pike-Medical-Center,,+1 740-947-2186,Adena Health System,Jackson,,39.1159745,-83.004079,OpenStreetMap (Overpass)
Adams County Regional Medical Center,https://acrmc.com/,,+1 937 386 3400,,Seaman,,38.9340761,-83.5845172,OpenStreetMap (Overpass)
Wayne Healthcare,https://www.waynehealthcare.org/,,+1 937 548 1141,,Greenville,,40.0890891,-84.6340578,OpenStreetMap (Overpass)
Mercer Health,https://www.mercer-health.com/,,+1 419 678 2341,,Coldwater,,40.480689,-84.6401097,OpenStreetMap (Overpass)
Van Wert County Hospital,https://www.vanwerthospital.org/,,+1 419 238 2390,OhioHealth,Van Wert,OH,40.8507094,-84.5791157,OpenStreetMap (Overpass)
