name,website,email,phone,bio,city,state,lat,lon,source
Spanish Peaks Regional Health Center,https://sprhc.org/,,+1 719 738 5100,,Walsenburg,CO,37.6004898,-104.8319641,OpenStreetMap (Overpass)
Grand River Medical Center,https://grandriverhealth.org/,,+1 970 625 1510,Grand River Health,Rifle,CO,39.5211102,-107.7705011,OpenStreetMap (Overpass)
Aspen Valley Hospital,https://www.aspenvalleyhospital.org/,,+1 970 544 1261,,Aspen,CO,39.1905889,-106.839214,OpenStreetMap (Overpass)
Pioneers Medical Center,https://www.pioneershospital.org/,,+1 970 878 5047,,Meeker,CO,40.0463826,-107.8812531,OpenStreetMap (Overpass)
Harmon Hospital,https://www.harmonmedicalrehab.com/,,+1 702 794 0100,,Las Vegas,NV,36.107898,-115.1225392,OpenStreetMap (Overpass)
Mountain's Edge Hospital,http://mountainsedgehospital.com/,,+1 702 777 7100,,Las Vegas,NV,36.0787683,-115.2810586,OpenStreetMap (Overpass)
Carson Valley Medical Center,https://cvmchospital.org/,,+1 775 782 1500,,Gardnerville,NV,38.9193037,-119.7186949,OpenStreetMap (Overpass)
Desert View Hospital,https://desertviewhospital.com/,,+1 775 751 7500,Universal Health Services,Pahrump,NV,36.2146305,-116.0249636,OpenStreetMap (Overpass)
Mind Springs Health,https://www.mindspringshealth.org/,,,,Grand Junction,CO,39.0790675,-108.5210222,OpenStreetMap (Overpass)
Sugar House Health Center,https://healthcare.utah.edu/locations/sugar-house,,+1-801-581-2000,University of Utah Health,Salt Lake City,UT,40.7206979,-111.8547553,OpenStreetMap (Overpass)
Middle Park Medical Center,https://mpmc.org/,,+1 970 724 3442,,Kremmling,CO,40.0570711,-106.3905877,OpenStreetMap (Overpass)
Rocky Mountain Regional VA Medical Center (RMR VAMC),https://www.denver.va.gov/locations/directions.asp,,+1-303-399-8020,US Department of Veterans Affairs,Aurora,CO,39.7434248,-104.8298733,OpenStreetMap (Overpass)
Mercy Regional Medical Center,https://www.mercydurango.org/,,+1 970 247 4311,Centura Health,Durango,CO,37.2359426,-107.8258869,OpenStreetMap (Overpass)
Animas Surgical Hospital,https://www.animassurgical.com/,,+1 970 247 3537,,Durango,CO,37.2481043,-107.8709281,OpenStreetMap (Overpass)
Parkview - Pueblo West Emergency Services,https://www.parkviewmc.com/locations/detail/?id=3,,+1 719 288 2100,Parkview Medical Center,Pueblo,CO,38.3287332,-104.7019188,OpenStreetMap (Overpass)
HCA HealthONE Southwest ER,https://www.healthonecares.com/locations/southwest-er,,+1-303-932 - 6911,HCA,Littleton,CO,39.6029679,-105.0901176,OpenStreetMap (Overpass)
Cesar E. Chavez Family Medical Center,https://vwhs.org/locations/cesar-e-chavez-family-medical-center/,,+1-719-754-2778,Valley-Wide Health Systems (VWHS),Center,CO,37.7565431,-106.1105453,OpenStreetMap (Overpass)
Denver Springs,https://denversprings.com/,,+1 720 744 3813,,Englewood,CO,39.5565522,-104.8276312,OpenStreetMap (Overpass)
HonorHealth Sonoran Crossing Medical Center,https://www.honorhealth.com/locations/hospitals/sonoran-crossing-medical-center,,+1 480 882 4327,HonorHealth,Phoenix,AZ,33.7856541,-112.1299973,OpenStreetMap (Overpass)
Arizona Spine & Joint Hospital,https://www.azspineandjoint.com/,,,,Mesa,AZ,33.3805035,-111.7347367,OpenStreetMap (Overpass)
Dignity Health East Valley Rehabilitation Hospital - Gilbert,https://www.dignityhealthevrehabgilbert.com/,,,Dignity Health,Gilbert,AZ,33.3159933,-111.7440638,OpenStreetMap (Overpass)
Carondelet Marana Hospital,https://www.carondelet.org/locations/detail/marana-hospital,,+1-520-872-4000,Carondelet Health Network,Tucson,AZ,32.3609005,-111.0852856,OpenStreetMap (Overpass)
Banner Ocotillo Medical Center,https://www.bannerhealth.com/locations/chandler/banner-ocotillo-medical-center,,+1-480-256-7000,Banner Health,Chandler,AZ,33.2851989,-111.8572004,OpenStreetMap (Overpass)
Owyhee Community Health Facility,https://shopaitribes.org/spochf/,,+1 775 757 2415,,Owyhee,NV,41.9504239,-116.0982056,OpenStreetMap (Overpass)
Arizona Specialty Hospital,https://oasishospital.com/,,+1-602-797-7700,Dignity Health,Phoenix,AZ,33.4566745,-111.9966027,OpenStreetMap (Overpass)
HonorHealth Deer Valley Medical Center,https://www.honorhealth.com/locations/hospitals/deer-valley-medical-center,,+1 623 879 6100,HonorHealth,Phoenix,AZ,33.6662689,-112.115821,OpenStreetMap (Overpass)
"Valley Medical Weight Loss, Compounded Semaglutide, Phentermine (Phoenix)",https://www.valleymedicalweightloss.com/,info@vmweightloss.com,,Jodie Jaffe,Phoenix,AZ,33.4914691,-112.0299242,OpenStreetMap (Overpass)
Banner Churchill Community Hospital,https://www.bannerhealth.com/locations/fallon/banner-churchill-community-hospital,,+1 775 423 3151,Banner Health,Fallon,NV,39.4762022,-118.7661622,OpenStreetMap (Overpass)
Reunion Rehabilitation Hospital Phoenix,https://reunionrehabhospital.com/locations/phoenix/,,,,Phoenix,AZ,33.4543783,-112.0461454,OpenStreetMap (Overpass)
West Henderson Hospital,https://westhendersonhospital.com/,,+1-725-235-2000,,Henderson,NV,35.9797571,-115.1483764,OpenStreetMap (Overpass)
Copper Springs East,https://coppersprings.com/locations/gilbert-az/,,,,Gilbert,AZ,33.2820516,-111.7499045,OpenStreetMap (Overpass)
Abrazo Scottsdale Campus,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus,,,,Phoenix,AZ,33.6393298,-111.9983515,OpenStreetMap (Overpass)
Alta View Hospital,https://intermountainhealthcare.org/locations/alta-view-hospital/,,+1 801 501 2600,,Sandy,UT,40.5769373,-111.8547186,OpenStreetMap (Overpass)
Phoenix Children’s Hospital – Arrowhead Campus,https://phoenixchildrens.org/locations/Glendale/19007-N-67th-Ave,,,Phoenix Children’s,Phoenix,AZ,33.6570759,-112.2008237,OpenStreetMap (Overpass)
Tucson Medical Center Rincon,https://www.tmcaz.com/rincon/,,,Tucson Medical Center,Tucson,AZ,32.1470543,-110.7699738,OpenStreetMap (Overpass)
HonorHealth Scottsdale Thompson Peak Medical Center,https://www.honorhealth.com/locations/hospitals/scottsdale-thompson-peak-medical-center,,,HonorHealth,Scottsdale,AZ,33.6709161,-111.92199,OpenStreetMap (Overpass)
Banner Desert Medical Center,https://www.bannerhealth.com/locations/mesa/banner-desert-medical-center,,+1 480 412 3000,,Mesa,AZ,33.389787,-111.8773302,OpenStreetMap (Overpass)
Oasis Behavioral Health,https://www.obhhospital.com/,,,Oasis Behavioral Health,Chandler,AZ,33.3399518,-111.8474344,OpenStreetMap (Overpass)
ClearSky Rehabilitation Hospital of Avondale,https://clearskyhealth.com/avondale/,,,,Avondale,AZ,33.4631536,-112.2947121,OpenStreetMap (Overpass)
Banner Casa Grande Medical Center,https://www.bannerhealth.com/locations/casa-grande/banner-casa-grande-medical-center,,+1 520 381 6300,Banner Health,Casa Grande,AZ,32.8812523,-111.7102979,OpenStreetMap (Overpass)
Avenir Behavioral Health Center at Surprise,https://www.avenirseniorliving.com/senior-living/az/surprise/behavioral-health/,,+1 480 229 9894,,Surprise,AZ,33.6344887,-112.3811563,OpenStreetMap (Overpass)
Destiny Springs Healthcare,https://www.destinyspringshealthcare.com/,,,,Surprise,AZ,33.6412203,-112.3434072,OpenStreetMap (Overpass)
Reunion Rehabiitation Hospital Peoria,https://reunionrehabhospital.com/locations/peoria/,,,,Peoria,AZ,33.6068778,-112.2616919,OpenStreetMap (Overpass)
PAM Rehabilitation Hospital Of Centennial Hills,https://pamhealth.com/facilities/find-facility/rehabilitation-hospitals/pam-rehabilitation-hospital-centennial-hills,,+1 725 223 4100,,Las Vegas,NV,36.2751235,-115.280119,OpenStreetMap (Overpass)
Renown Regional Medical Center,https://www.renown.org/,,+1 775 982 4100,Renown Health,Reno,NV,39.525544,-119.7950098,OpenStreetMap (Overpass)
Banner Heart Hospital,https://www.bannerhealth.com/Locations/Arizona/Banner+Heart+Hospital/_Banner+Heart+Hospital+Home.htm,,+1-480-854-5000,Banner Health,Mesa,AZ,33.4112911,-111.6859211,OpenStreetMap (Overpass)
Banner Baywood Medical Center,https://www.bannerhealth.com/Locations/Arizona/Banner+Baywood+Medical+Center/_Banner+Baywood+Medical+Center+home+page.htm,,+1-480-321-2000,Banner Health,Mesa,AZ,33.4112923,-111.6890999,OpenStreetMap (Overpass)
HonorHealth Mountain Vista Medical Center,https://www.honorhealth.com/locations/hospitals/mountin-vista-medical-center,,,HonorHealth,Mesa,AZ,33.3914889,-111.6111921,OpenStreetMap (Overpass)
Renown Rehabilitation Hospital,https://www.renown.org/find/renown-rehabilitation-hospital/,,+1 775 982 3500,Renown Health,Reno,,39.5240541,-119.7922565,OpenStreetMap (Overpass)
Heber Valley Hospital,https://intermountainhealthcare.org/locations/heber-valley-hospital/,,+1 435 654 2500,Intermountain Healthcare,Heber City,UT,40.4902686,-111.40581,OpenStreetMap (Overpass)
Banner Rehabilitation Hospital West,https://www.bannerhealth.com/locations/peoria/banner-rehabilitation-hospital-west,,,Banner Health,Peoria,AZ,33.5996357,-112.2614763,OpenStreetMap (Overpass)
Copper Springs Hospital,https://coppersprings.com/locations/avondale-az/,,,,Avondale,AZ,33.4654346,-112.2876311,OpenStreetMap (Overpass)
Arizona State Hospital,https://www.azdhs.gov/az-state-hospital/,,,Arizona Department of Health Services,Phoenix,AZ,33.4549634,-112.0258226,OpenStreetMap (Overpass)
Kindred Hospital Las Vegas - Sahara,http://www.kindredhospitallvs.com/,,+1 702 871 1418,Kindred Healthcare,Las Vegas,,36.1456328,-115.2118061,OpenStreetMap (Overpass)
Dignity Health Saint Rose Dominican West Flamingo Campus,https://www.strosenh.org,,+1 702 216 7335,Dignity Health,Las Vegas,NV,36.1158299,-115.3075535,OpenStreetMap (Overpass)
Agave Ridge Behavioral Hospital,https://www.agaveridgebehavioral.com/,,,,Mesa,AZ,33.3551366,-111.6371956,OpenStreetMap (Overpass)
Dignity Health East Valley Rehabilitation Hospital,https://www.dignityhealthevrehabchandler.com/,,+1 602 594 5400,Dignity Health,Chandler,AZ,33.3053829,-111.868542,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of East Valley,https://encompasshealth.com/locations/eastvalleyrehab,,+1 480 567 0350,Encompass Health,Mesa,AZ,33.3802831,-111.7099219,OpenStreetMap (Overpass)
HonorHealth Rehabilitation Hospital,https://www.honorhealth-rehab.com/,,,HonorHealth,Scottsdale,AZ,33.5609913,-111.8903434,OpenStreetMap (Overpass)
Quail Run Behavioral Health,https://quailrunbehavioral.com/,,,,Phoenix,AZ,33.6775054,-112.1137429,OpenStreetMap (Overpass)
HonorHealth Scottsdale Osborn Medical Center,https://www.honorhealth.com/locations/hospitals/scottsdale-osborn-medical-center,,+1 480 882 4000,,Scottsdale,AZ,33.4885136,-111.9229498,OpenStreetMap (Overpass)
Dignity Health - Surprise,https://locations.dignityhealth.org/surprise-az,,,Dignity Health,Surprise,AZ,33.638153,-112.3674402,OpenStreetMap (Overpass)
HonorHealth Scottsdale Shea Medical Center,https://www.honorhealth.com/locations/hospitals/scottsdale-shea-medical-center,,,,Scottsdale,AZ,33.5796518,-111.8835442,OpenStreetMap (Overpass)
KPC Promise Hospital of Phoenix,https://phoenix.kpcph.com/,,,,Mesa,AZ,33.4249374,-111.8214957,OpenStreetMap (Overpass)
Wasatch Canyons Hospital,https://intermountainhealthcare.org/locations/primary-childrens-hospital/hospital-information/contact-maps-directions/wasatch-canyons-behavioral-health/,,+1 801 313 7770,Intermountain Healthcare,Salt Lake City,,40.6465734,-111.9348945,OpenStreetMap (Overpass)
Recovery Innovations Recovery Response Center,https://riinternational.com/listing/recovery-response-center-retreat-peoria/,,+1 602 650 1212,G.R.O.W.T.H. Health Center,Peoria,AZ,33.5870452,-112.271714,OpenStreetMap (Overpass)
ER at Blue Diamond,https://www.springvalleyhospital.com/services/emergency-department/er-at-blue-diamond,,+1-702-776-4800,Spring Valley Hospital,Las Vegas,NV,36.0209811,-115.2707515,OpenStreetMap (Overpass)
Middle Park Health - Fraser Campus,https://middleparkhealth.org/locations/fraser-hospital/,,,Middle Park Health,Fraser,CO,39.9270564,-105.7899701,OpenStreetMap (Overpass)
Lutheran Medical Center,https://intermountainhealthcare.org/locations/intermountain-health-lutheran-hospital,,+1-303-425-4500,Intermountain Health,Wheat Ridge,CO,39.770889,-105.1460967,OpenStreetMap (Overpass)
Banner Rehabilitation Hospital East,https://www.bannerhealth.com/locations/mesa/banner-rehabilitation-hospital-east,,,Banner Health,Mesa,AZ,33.3852245,-111.7295273,OpenStreetMap (Overpass)
Kem and Carolyn Gardner Mental Health Crisis Care Center,https://healthcare.utah.edu/hmhi/programs/crisis-diversion/crisis-care-center,,,University of Utah Health,South Salt Lake,UT,40.6985696,-111.9184001,OpenStreetMap (Overpass)
Huntsman Mental Health Institute,https://healthcare.utah.edu/hmhi,,,University of Utah Heath,Salt Lake City,UT,40.7586378,-111.8226111,OpenStreetMap (Overpass)
Exceptional,https://ehc24.com/bullhead/,,,Exceptional Community Hospital,Bullhead City,AZ,35.1000036,-114.5990788,OpenStreetMap (Overpass)
AMG Specialty Hospital - Las Vegas,https://amgihm.com/locations/las-vegas,,+1 702 433 2200,,Las Vegas,NV,36.1163454,-115.1104954,OpenStreetMap (Overpass)
Kit Carson County Memorial Hospital,https://www.kcchsd.org/,,,,,,39.3028904,-102.2705028,OpenStreetMap (Overpass)
Presbyterian / Saint Luke's Medical Center,https://pslmc.com/,,+1-303-839-6000,,Denver,CO,39.7471526,-104.9665996,OpenStreetMap (Overpass)
West Springs Hospital,https://www.westspringshospital.org/,,+1-970-683-7200;+1-970-263-4918,Mind Springs Health,Grand Junction,CO,39.0784767,-108.5215557,OpenStreetMap (Overpass)
Saint Rose Dominican Hospital Siena Campus,https://www.dignityhealth.org/las-vegas/siena/siena-campus,,+1 702 616 5000,Dignity Health,Henderson,,36.0045967,-115.1155493,OpenStreetMap (Overpass)
Reno Behavioral Hospital,https://renobehavioral.com,,+1 248 905 5091,,Reno,NV,39.4637494,-119.7760617,OpenStreetMap (Overpass)
Mount Grant General Hospital,https://mtgrantgenhospital.org/,,+1 775 945 2461,,Hawthorne,NV,38.5171593,-118.6269808,OpenStreetMap (Overpass)
